condition_index,replicate_number,final_generation,final_state,initial_size,s,m,q,r,l,idle,final_total_cells,final_sensitive,final_transient,final_resistant,final_n_clones,fraction_sensitive,fraction_transient,fraction_resistant,treatment_schedule,drug_type,doses_given,treatment_active_at_end,total_cell_events,total_driver_mutations,mutation_rate
2,70,318,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4224119048,4134572448,151,89546449,18290,0.9788011182965125,3.574709857467066e-08,0.02119884595638887,off,abs,0,False,75513864059,48134,6.374193745719628e-07
2,71,323,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4152899613,4064934212,109,87965292,19079,0.9788183175137106,2.6246721605981665e-08,0.021181656239567765,off,abs,0,False,83047554789,53000,6.381885671969246e-07
2,72,325,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4006227226,3915363540,41,90863645,19075,0.9773193878244588,1.0234067537136746e-08,0.022680601941473602,off,abs,0,False,83022825636,53164,6.403540182201081e-07
2,73,324,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4089696446,3977821799,96,111874551,19049,0.9726447553071033,2.3473624819733136e-08,0.02735522121927188,off,abs,0,False,82989193402,53095,6.397820947940487e-07
2,74,326,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4122104339,4004433559,116,117670664,19444,0.971453711424358,2.8140966472513153e-08,0.02854626043467552,off,abs,0,False,84964260930,53938,6.348316269641681e-07
2,75,323,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4090415320,3990830567,1751,99583002,19395,0.9756541218411043,4.280738905505566e-07,0.02434545008500506,off,abs,0,False,83854608198,53935,6.431966132695662e-07
2,76,284,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4104504111,4027016718,34,77487359,14867,0.9811213752247597,8.283582883710748e-09,0.01887861649165735,off,abs,0,False,50291228556,33003,6.562376968629965e-07
2,77,324,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4027489803,3925397079,153,102092571,18900,0.9746510285577997,3.7988922997653086e-08,0.025348933453277323,off,abs,0,False,83294010876,52858,6.345954462282989e-07
2,78,318,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4071454585,3955026893,463,116427229,19037,0.9714039074808936,1.1371857166374361e-07,0.028595978800534747,off,abs,0,False,81946550976,52427,6.397706721708702e-07
2,79,318,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4174145834,4046287049,259,127858526,18429,0.9693688744752179,6.204862271230363e-08,0.030631063476159324,off,abs,0,False,78199318918,49927,6.384582460667411e-07
2,80,322,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4034146392,3924044209,191,110101992,18419,0.9727074398642696,4.7345827701931347e-08,0.027292512789902742,off,abs,0,False,78972258211,50553,6.401361838347242e-07
2,81,323,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4059111617,3960706941,91,98404585,18755,0.9757570903968567,2.2418698618407565e-08,0.024242887184444725,off,abs,0,False,81873734788,52357,6.39484691098687e-07
2,82,320,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4038296553,3945852413,108,92444032,18817,0.9771081348814454,2.6743949727953523e-08,0.022891838374604876,off,abs,0,False,81715477942,52321,6.40282616190979e-07
2,83,323,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4165926820,4069224251,524,96702045,19108,0.9767872617119088,1.2578233431378423e-07,0.02321261250575688,off,abs,0,False,80511303944,51617,6.411149425166737e-07
2,84,313,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4207353572,4115111344,81,92242147,17441,0.9780759504944216,1.9252006900265333e-08,0.021924030253571473,off,abs,0,False,68694236399,44086,6.417714543609334e-07
2,85,306,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4282212795,4220926510,146,61286139,16824,0.9856881738638587,3.409452238582646e-08,0.014311792041618988,off,abs,0,False,61564948610,39712,6.450423641472768e-07
2,86,326,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4085966830,4000306302,54,85660474,19032,0.9790354323556758,1.3215966317572871e-08,0.0209645544283579,off,abs,0,False,84262828628,53562,6.356539517141452e-07
2,87,324,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4212923893,4104950039,350,107973504,18820,0.9743708035696054,8.30776935186377e-08,0.025629113352701148,off,abs,0,False,79749462213,51037,6.399666980033933e-07
2,88,309,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4067149450,3996313062,160,70836228,16601,0.982583283729591,3.9339592008353666e-08,0.01741667693081699,off,abs,0,False,64849238049,41848,6.453121310134701e-07
2,89,326,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4194521484,4053923048,166,140598270,19675,0.9664804587278161,3.9575432056602144e-08,0.03351950169675183,off,abs,0,False,84812823512,54010,6.368140779130909e-07
2,90,329,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4121221001,4041166433,332,80054236,19443,0.9805750363834953,8.055864995336124e-08,0.01942488305785473,off,abs,0,False,84657754772,54109,6.39149953193611e-07
2,91,324,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4067320090,3981786675,86,85533329,19174,0.9789705719964616,2.114414358767618e-08,0.021029406859394733,off,abs,0,False,83635098196,53315,6.374716016361404e-07
2,92,330,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4207437173,4065962581,70,141474522,19113,0.9663751147829677,1.6637206242604065e-08,0.033624868579826085,off,abs,0,False,81622795522,52121,6.385593591431416e-07
2,93,324,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4148994752,4025776175,181,123218396,19008,0.9703015828254294,4.3625025052815495e-08,0.029698373549545527,off,abs,0,False,82446147320,52660,6.387199609899249e-07
2,94,322,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4035436309,3940747075,325,94688909,18736,0.9765355647445556,8.053652074130654e-08,0.023464354718923653,off,abs,0,False,79006191599,50784,6.427850649700572e-07
2,95,324,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4153620140,4040068774,774,113550592,19525,0.9726620725601547,1.8634347241969988e-07,0.027337741096372863,off,abs,0,False,85640610515,54448,6.357731416506355e-07
2,96,322,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4079444556,3986792477,57,92652022,18099,0.9772880651451119,1.3972490425483307e-08,0.022711920882397697,off,abs,0,False,76273509852,48770,6.394094108771524e-07
2,97,318,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4159755492,4065728404,303,94026785,18259,0.9773960060439052,7.284081975075856e-08,0.022603921115275014,off,abs,0,False,75785865545,48375,6.383116383526158e-07
2,98,325,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4120116243,4015316972,149,104799122,18872,0.9745640013972781,3.616402820021115e-08,0.025435962438693747,off,abs,0,False,82525255289,52532,6.365566494285311e-07
2,99,320,relapsed,1000,0.06848784292355799,9.475142670452575e-07,1.1232168515525427e-09,0.00012523986049887384,8.921478759546227e-05,0.2984045685973956,4090303018,3999415336,228,90887454,18405,0.9777797191063755,5.574159151452872e-08,0.02222022515203298,off,abs,0,False,76631728038,49236,6.425014972334298e-07
3,0,4684,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4009075369,2058726050,1949445291,904028,2128,0.5135164247394821,0.48625807987397807,0.00022549538653983834,off,abs,0,False,1235342889843,47448,3.840876924950787e-08
3,1,4406,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4005220689,1364546729,2638662986,2010974,1931,0.34069202047907426,0.6588058913324963,0.0005020881884294092,off,abs,0,False,1059719389907,40853,3.8550771448642854e-08
3,2,4646,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4004554268,2299090089,1703098798,2365381,1945,0.574118849473911,0.4252904777965666,0.0005906727295223659,off,abs,0,False,1117911976812,42868,3.834648960667602e-08
3,3,4643,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4011524050,2099789119,1910634073,1100858,1992,0.5234392447429052,0.4762863313757274,0.00027442388136748175,off,abs,0,False,1223523441779,47301,3.865965978651334e-08
3,4,4746,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4010649051,1417029094,2591974477,1645480,2039,0.3533166517391202,0.6462730705280052,0.00041027773287461344,off,abs,0,False,1226482612480,46976,3.830139907569707e-08
3,5,4792,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4007928157,1107830350,2898486114,1611693,1868,0.2764097325609821,0.7231881412189695,0.00040212622004840993,off,abs,0,False,947111367416,36783,3.8837037824131394e-08
3,6,4614,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4006097536,2491081535,1513030099,1985902,1943,0.621822487499216,0.3776817926681653,0.0004957198326186734,off,abs,0,False,1030803405146,39659,3.847387368145414e-08
3,7,4487,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4011050789,2220464222,1789697459,889108,2012,0.5535866631480841,0.44619167224411826,0.0002216646077976152,off,abs,0,False,1150996905512,44281,3.84718671161869e-08
3,8,4850,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4011743622,2233619960,1776938821,1184841,2024,0.5567703648236771,0.44293429202590257,0.00029534315042029373,off,abs,0,False,1229716448206,47332,3.849017394949167e-08
3,9,4890,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4011183504,1919369040,2090968621,845843,2087,0.47850442097350626,0.5212847078461659,0.00021087118032782974,off,abs,0,False,1228996203644,47417,3.8581892978519857e-08
3,10,4939,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4007253919,2248976409,1756669125,1608385,2058,0.561226329665984,0.4383723019574393,0.00040136837657678764,off,abs,0,False,1197850756802,45937,3.83495187018471e-08
3,11,4884,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4010471442,2029059556,1980135148,1276738,2047,0.5059404075916121,0.493741241307161,0.0003183511012269664,off,abs,0,False,1220532214892,47224,3.869131795442094e-08
3,12,4843,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4011976483,1950282941,2059912981,1780561,1968,0.48611524750056717,0.5134409410744295,0.0004438114250033105,off,abs,0,False,1211748943245,46571,3.843287857572651e-08
3,13,4656,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4012338900,1943587473,2067437526,1313901,2040,0.48440261937993323,0.5152699155098788,0.00032746511018797537,off,abs,0,False,1199269967898,45967,3.8329151259051266e-08
3,14,4715,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4012769078,2025303621,1984522364,2943093,2108,0.5047147198436421,0.49455184821876264,0.0007334319375952886,off,abs,0,False,1224547613976,46963,3.835130579162635e-08
3,15,4715,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4001660690,2144731919,1854312369,2616402,2103,0.5359604637043827,0.4633857072474578,0.000653829048159503,off,abs,0,False,1178967054968,45525,3.8614310559539473e-08
3,16,4294,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4003408995,547561551,3451485854,4361590,1775,0.13677382243080063,0.862136708567794,0.0010894690014053884,off,abs,0,False,769400123506,29488,3.832596213479818e-08
3,17,4936,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4013032865,1785477467,2226512928,1042470,2093,0.4449197220815683,0.5548205068088821,0.000259771109549585,off,abs,0,False,1234878139795,47410,3.8392452236518217e-08
3,18,4651,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4007915753,1947546006,2058833749,1535998,2076,0.4859248861561587,0.5136918727542924,0.00038324108954891997,off,abs,0,False,1220518909399,47175,3.8651592889478135e-08
3,19,4573,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4007868889,1649515035,2357271690,1082164,1963,0.4115691108377473,0.5881608793315993,0.00027000983065341984,off,abs,0,False,1231308479590,47424,3.851512499596462e-08
3,20,4640,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4002274702,2420069032,1580703790,1501880,1956,0.6046733950547305,0.3949513483445045,0.0003752566007649317,off,abs,0,False,1042501432641,40166,3.8528484223034854e-08
3,21,4817,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4006357254,2117509020,1887110883,1737351,2083,0.5285372436234564,0.47102910783003277,0.000433648546510775,off,abs,0,False,1227942745737,47112,3.836660965143274e-08
3,22,4656,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4000500038,2193134064,1805798366,1567608,2005,0.5482149839189678,0.45139316306638166,0.00039185301465056505,off,abs,0,False,1232793027587,47744,3.8728317675069456e-08
3,23,4897,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4003428263,2151021454,1849788511,2618298,2059,0.5372948664722957,0.4620511195606754,0.0006540139670288379,off,abs,0,False,1230598418414,47209,3.8362636660010614e-08
3,24,4822,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4003530379,2240454980,1760932655,2142744,2049,0.5596198274782718,0.43984495889846226,0.000535213623265977,off,abs,0,False,1236109011824,47678,3.8571031797306e-08
3,25,4538,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4001970738,1973993778,2026566798,1410162,2010,0.4932554251974643,0.5063922079082428,0.00035236689429286877,off,abs,0,False,1125258920602,43325,3.8502249754946754e-08
3,26,4378,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4005847243,1789159265,2215117855,1570123,1961,0.4466369176025018,0.5529711246155973,0.00039195778190087116,off,abs,0,False,1123273465964,43490,3.871719694070813e-08
3,27,4918,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4001270846,2096054344,1897966014,7250488,2069,0.5238471537350161,0.4743407999729294,0.0018120462920544818,off,abs,0,False,1230529012744,47444,3.8555775206147275e-08
3,28,4381,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4001588966,898538950,3101683880,1366136,1929,0.22454553869339114,0.7751130629242143,0.00034139838239448004,off,abs,0,False,993728354098,38081,3.8321337861558604e-08
3,29,4711,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4009713596,585031494,3423707282,974820,1820,0.1459035614373092,0.8538533239419925,0.0002431146206982111,off,abs,0,False,812794845295,31529,3.8790846401783835e-08
3,30,4889,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4006056933,1428434189,2575579696,2043048,2075,0.35656861919091454,0.642921391052532,0.0005099897565534673,off,abs,0,False,1227179472374,47099,3.8379879276244875e-08
3,31,4473,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4009113840,1992309054,2015813127,991659,2009,0.4969449942084957,0.5028076546212517,0.0002473511702526262,off,abs,0,False,1168559120625,45345,3.880419843520401e-08
3,32,4717,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4003147514,2167325869,1834886440,935205,2060,0.5414054469440168,0.4583609356345093,0.00023361742147381682,off,abs,0,False,1182026474608,45734,3.8691180766629566e-08
3,33,4758,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4014159664,2340150229,1672714997,1294438,2044,0.5829738786892459,0.4167036533203528,0.0003224679904012906,off,abs,0,False,1149617855750,44416,3.863544722956953e-08
3,34,4745,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4001957720,2016867420,1983693399,1396901,2058,0.5039701968665476,0.4956807487211534,0.0003490544122989885,off,abs,0,False,1191761990984,46075,3.866124305739717e-08
3,35,4837,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4008771464,1947429187,2060257577,1084700,2074,0.48579201994638826,0.5139373984029137,0.00027058165069796056,off,abs,0,False,1201711498208,46248,3.8485110668380324e-08
3,36,4680,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4009423040,2087050472,1920904206,1468362,2039,0.5205363592662948,0.479097412978402,0.000366227755303167,off,abs,0,False,1228487708123,47338,3.853355608443774e-08
3,37,5416,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4013831902,1925570007,2077651579,10610316,1941,0.47973359473288674,0.5176229672111465,0.0026434380559666997,off,abs,0,False,1048676655392,40613,3.872785742981823e-08
3,38,4609,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4000713823,2006592026,1993040913,1080884,2124,0.5015585005016241,0.49817132671226305,0.00027017278611282463,off,abs,0,False,1213386725523,46957,3.869912123833426e-08
3,39,5022,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4002823671,2112458385,1886750323,3614963,2078,0.5277420537668246,0.471354842999778,0.0009031032333974623,off,abs,0,False,1221934250623,47314,3.872057762181319e-08
3,40,5290,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4011646707,1904812889,2105259861,1573957,2051,0.47482069786361175,0.5247869552736265,0.00039234686276176114,off,abs,0,False,1235743883208,47565,3.8490985588794435e-08
3,41,4599,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4011333183,2149531870,1860063614,1737699,2023,0.5358647043107014,0.4637020983155764,0.00043319737372212195,off,abs,0,False,1171338398328,45168,3.856101709333018e-08
3,42,4923,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4001544181,2168408470,1831981633,1154078,2082,0.5418929223113331,0.4578186695272677,0.0002884081613992306,off,abs,0,False,1234068244340,47555,3.8535146024629456e-08
3,43,4912,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4011273771,1582912921,2427289673,1071177,2063,0.39461602756806696,0.6051169308234184,0.0002670416085145339,off,abs,0,False,1170852062293,45046,3.84728365356267e-08
3,44,4825,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4003072349,1558941160,2441812731,2318458,2067,0.3894361690438686,0.609984661308953,0.0005791696471784153,off,abs,0,False,1224291310514,47049,3.842957929697892e-08
3,45,4669,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4012753255,2159163924,1851312028,2277303,2002,0.5380754277152783,0.46135705595483967,0.0005675163298820874,off,abs,0,False,1240477250724,47684,3.844004392032938e-08
3,46,4952,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4000903150,1519208980,2479935752,1758418,2056,0.37971650975855287,0.6198439849762422,0.00043950526520493253,off,abs,0,False,1228474486043,47245,3.8458267173443186e-08
3,47,5015,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4011372039,2146144678,1863692743,1534618,2024,0.5350151163079392,0.46460231683337017,0.0003825668586907154,off,abs,0,False,1240557140907,47977,3.867375263740202e-08
3,48,4969,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4006462966,2042072044,1963415589,975333,1950,0.5096944764820273,0.49006208360394465,0.00024343991402814828,off,abs,0,False,1216354725472,46979,3.862277920757865e-08
3,49,5297,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4011848099,1561243486,2449618995,985618,2057,0.38915817535293973,0.6105961478478201,0.0002456767992401499,off,abs,0,False,1227414045305,47001,3.829270178207935e-08
3,50,4638,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4002169434,2109856045,1889777617,2535772,1957,0.527178091730936,0.47218830890706365,0.0006335993620004245,off,abs,0,False,1165979134189,44546,3.8204800320877176e-08
3,51,4950,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4007056926,2010105671,1995922686,1028569,2029,0.5016414061795138,0.49810190442999464,0.00025668939049157895,off,abs,0,False,1235519776757,47835,3.87164988370786e-08
3,52,4592,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4007108068,1675294378,2330769608,1044082,2092,0.4180806580632504,0.5816587844518297,0.00026055748491982025,off,abs,0,False,1207400322502,46509,3.8519949956302054e-08
3,53,4851,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4000238018,1535415477,2462487955,2334586,1969,0.38383102957650056,0.6155853586510261,0.0005836117724732848,off,abs,0,False,1178391862323,44845,3.805610122900516e-08
3,54,4676,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4005744880,1203885382,2799156426,2703072,2112,0.30053970436579575,0.6987854967937949,0.0006747988404094272,off,abs,0,False,1226412682998,47389,3.864033751196723e-08
3,55,4465,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4012906642,1728123661,2283455708,1327273,2084,0.43064138171395816,0.5690278672573216,0.0003307510287202939,off,abs,0,False,1228469473017,47056,3.830457413356402e-08
3,56,4569,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4003974196,2243699891,1758674558,1599747,2033,0.5603682194659179,0.43923224074643863,0.00039953978764352654,off,abs,0,False,1223746562378,47215,3.858233514319436e-08
3,57,4731,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4004365039,2149314306,1853943515,1107218,2093,0.5367428506310061,0.4629806466053306,0.00027650276366325056,off,abs,0,False,1233223380601,47010,3.811961461279636e-08
3,58,4652,relapsed,1000,0.0041422554955923,6.386315061228744e-08,0.00020363879427640766,2.190096818724012e-07,3.2597619720281826e-07,0.20267197196694506,4005384858,1683885804,2318555051,2944003,2070,0.42040549502671537,0.5788594937061102,0.0007350112671744664,off,abs,0,False,1222916120364,47200,3.8596269371239427e-08
