K,Id,Parent,ParentType,N,Ns,Nr,Nq,T
2580,39385,34,R,14,0,14,0,2662
2580,39391,34,R,71,0,71,0,2662
2580,39394,34,R,110,0,110,0,2662
2580,39399,34,R,160,0,160,0,2662
2580,39425,34,R,29,0,29,0,2662
2580,39427,34,R,263,0,263,0,2662
2580,39432,34,R,227,0,227,0,2662
2580,39440,34,R,306,0,306,0,2662
2580,39451,34,R,201,0,201,0,2662
2580,39483,40,R,30,0,30,0,2662
2580,39486,40,R,116,0,116,0,2662
2580,39490,40,R,127,0,127,0,2662
2580,39506,62,Q,72,0,0,72,2662
2580,39513,62,R,162,0,162,0,2662
2581,39538,0,Q,279,0,0,279,2662
2581,39539,0,Q,13,0,0,13,2662
2581,39574,34,R,73,0,73,0,2662
2581,39575,34,R,73,0,73,0,2662
2581,39597,34,R,47,0,47,0,2662
2581,39627,40,Q,735,1,0,734,2662
2581,39632,40,R,77,0,77,0,2662
2581,39655,40,R,73,0,73,0,2662
2581,39656,40,R,473,0,473,0,2662
2581,39696,81,R,306,0,306,0,2662
2581,39708,81,R,30,0,30,0,2662
2581,39719,81,R,213,0,213,0,2662
2581,39721,81,R,23,0,23,0,2662
2582,39746,34,Q,63,0,0,63,2662
2582,39765,34,R,230,0,230,0,2662
2582,39810,34,R,77,0,77,0,2662
2582,39821,34,R,253,0,253,0,2662
2582,39836,40,R,406,0,406,0,2662
2582,39843,40,R,320,0,320,0,2662
2582,39859,40,R,184,0,184,0,2662
2582,39895,62,R,147,0,147,0,2662
2582,39909,81,R,350,0,350,0,2662
2582,39912,81,R,116,0,116,0,2662
2583,39924,0,Q,108,0,0,108,2662
2583,39949,34,R,141,0,141,0,2662
2583,39951,34,R,170,0,170,0,2662
2583,39960,34,R,929,0,929,0,2662
2583,40007,34,R,53,0,53,0,2662
2583,40012,34,R,164,0,164,0,2662
2583,40045,40,R,7,0,7,0,2662
2583,40046,40,R,231,0,231,0,2662
2583,40050,40,R,41,0,41,0,2662
2583,40083,40,R,23,0,23,0,2662
2583,40101,81,R,280,0,280,0,2662
2583,40107,81,R,47,0,47,0,2662
2583,40117,81,R,37,0,37,0,2662
2584,40132,0,R,197,0,197,0,2662
2584,40140,0,R,70,0,70,0,2662
2584,40150,34,Q,91,0,0,91,2662
2584,40171,34,R,13,0,13,0,2662
2584,40173,34,R,65,0,65,0,2662
2584,40174,34,R,550,0,550,0,2662
2584,40180,34,R,6,0,6,0,2662
2584,40181,34,R,169,0,169,0,2662
2584,40188,34,R,46,0,46,0,2662
2584,40210,34,R,341,0,341,0,2662
2584,40217,34,R,53,0,53,0,2662
2584,40267,40,R,100,0,100,0,2662
2584,40271,40,R,265,0,265,0,2662
2584,40272,40,R,87,0,87,0,2662
2584,40286,40,R,100,0,100,0,2662
2584,40291,40,R,135,0,135,0,2662
2584,40292,40,R,76,0,76,0,2662
2584,40313,62,R,40,0,40,0,2662
2585,40357,34,Q,7,0,0,7,2662
2585,40408,34,R,21,0,21,0,2662
2585,40419,34,R,71,0,71,0,2662
2585,40427,34,R,47,0,47,0,2662
2585,40429,34,R,65,0,65,0,2662
2585,40431,34,R,29,0,29,0,2662
2585,40439,34,R,281,0,281,0,2662
2585,40440,34,R,46,0,46,0,2662
2585,40448,34,R,105,0,105,0,2662
2585,40490,40,R,107,0,107,0,2662
2585,40528,40,R,77,0,77,0,2662
2585,40532,40,R,90,0,90,0,2662
2585,40540,62,R,216,0,216,0,2662
2585,40566,164,Q,105,0,0,105,2662
2586,40602,34,R,150,0,150,0,2662
2586,40604,34,R,21,0,21,0,2662
2586,40608,34,R,15,0,15,0,2662
2586,40635,34,R,317,0,317,0,2662
2586,40648,34,R,102,0,102,0,2662
2586,40651,34,R,70,0,70,0,2662
2586,40673,40,Q,102,0,0,102,2662
2586,40674,40,Q,91,0,0,91,2662
2586,40684,40,R,2,0,2,0,2662
2586,40688,40,R,128,0,128,0,2662
2586,40702,40,R,80,0,80,0,2662
2586,40726,40,R,179,0,179,0,2662
2586,40740,62,Q,58,0,0,58,2662
2586,40746,62,R,149,0,149,0,2662
2586,40760,81,R,373,0,373,0,2662
2586,40767,81,R,160,0,160,0,2662
2586,40775,81,R,525,0,525,0,2662
2586,40786,81,R,186,0,186,0,2662
2587,40806,34,Q,23,0,0,23,2662
2587,40826,34,R,295,0,295,0,2662
2587,40832,34,R,61,0,61,0,2662
2587,40834,34,R,137,0,137,0,2662
2587,40838,34,R,97,0,97,0,2662
2587,40842,34,R,92,0,92,0,2662
2587,40852,34,R,105,0,105,0,2662
2587,40853,34,R,106,0,106,0,2662
2587,40877,34,R,361,0,361,0,2662
2587,40888,34,R,405,0,405,0,2662
2587,40906,40,Q,29,0,0,29,2662
2587,40917,40,R,102,0,102,0,2662
2587,40922,40,R,146,0,146,0,2662
2587,40930,40,R,147,0,147,0,2662
2587,40936,40,R,2,0,2,0,2662
2587,40940,40,R,6,0,6,0,2662
2587,40945,40,R,329,0,329,0,2662
2587,40952,40,R,12,0,12,0,2662
2587,40969,62,Q,135,0,0,135,2662
2587,40982,62,R,51,0,51,0,2662
2587,40986,81,R,36,0,36,0,2662
2587,41004,81,R,49,0,49,0,2662
2588,41042,34,Q,473,0,0,473,2662
2588,41052,34,R,392,0,392,0,2662
2588,41053,34,R,102,0,102,0,2662
2588,41056,34,R,518,0,518,0,2662
2588,41057,34,R,48,0,48,0,2662
2588,41059,34,R,58,0,58,0,2662
2588,41074,34,R,126,0,126,0,2662
2588,41076,34,R,6,0,6,0,2662
2588,41110,34,R,285,0,285,0,2662
2588,41120,34,R,4,0,4,0,2662
2588,41150,40,Q,77,0,0,77,2662
2588,41159,40,R,20,0,20,0,2662
2588,41162,40,R,135,0,135,0,2662
2588,41164,40,R,28,0,28,0,2662
2588,41173,40,R,287,0,287,0,2662
2588,41176,40,R,74,0,74,0,2662
2588,41178,40,R,233,0,233,0,2662
2588,41188,40,R,471,0,471,0,2662
2588,41211,40,R,87,0,87,0,2662
2588,41225,62,Q,299,0,0,299,2662
2588,41235,81,R,159,0,159,0,2662
2588,41236,81,R,312,0,312,0,2662
2588,41251,81,R,100,0,100,0,2662
2588,41261,81,R,145,0,145,0,2662
2588,41263,81,R,232,0,232,0,2662
2589,41276,0,R,262,0,262,0,2662
2589,41327,34,R,237,0,237,0,2662
2589,41336,34,R,2,0,2,0,2662
2589,41344,34,R,48,0,48,0,2662
2589,41357,34,R,313,0,313,0,2662
2589,41362,34,R,167,0,167,0,2662
2589,41384,40,R,122,0,122,0,2662
2589,41385,40,R,12,0,12,0,2662
2589,41388,40,R,299,0,299,0,2662
2589,41394,40,R,287,0,287,0,2662
2589,41407,40,R,115,0,115,0,2662
2589,41409,40,R,92,0,92,0,2662
2589,41412,40,R,81,0,81,0,2662
2589,41431,40,R,165,0,165,0,2662
2589,41443,62,Q,2,0,0,2,2662
2589,41447,62,R,99,0,99,0,2662
2589,41456,81,R,158,0,158,0,2662
2589,41463,81,R,220,0,220,0,2662
2589,41467,81,R,131,0,131,0,2662
2590,41480,0,Q,28,0,0,28,2662
2590,41513,34,R,92,0,92,0,2662
2590,41516,34,R,139,0,139,0,2662
2590,41520,34,R,51,0,51,0,2662
2590,41539,34,R,18,0,18,0,2662
2590,41545,34,R,168,0,168,0,2662
2590,41560,34,R,67,0,67,0,2662
2590,41573,34,R,65,0,65,0,2662
2590,41577,34,R,71,0,71,0,2662
2590,41629,40,Q,106,0,0,106,2662
2590,41633,40,R,255,0,255,0,2662
2590,41638,40,R,190,0,190,0,2662
2590,41642,40,R,122,0,122,0,2662
2590,41648,40,R,78,0,78,0,2662
2590,41659,40,R,29,0,29,0,2662
2590,41711,62,R,134,0,134,0,2662
2590,41728,81,R,343,0,343,0,2662
2591,41753,0,R,111,0,111,0,2662
2591,41760,0,R,61,0,61,0,2662
2591,41778,34,Q,4,0,0,4,2662
2591,41779,34,Q,5,0,0,5,2662
2591,41788,34,R,86,0,86,0,2662
2591,41801,34,R,82,0,82,0,2662
2591,41808,34,R,299,0,299,0,2662
2591,41826,34,R,41,0,41,0,2662
2591,41840,34,R,9,0,9,0,2662
2591,41859,34,R,100,0,100,0,2662
2591,41863,34,R,24,0,24,0,2662
2591,41865,34,R,35,0,35,0,2662
2591,41870,34,R,86,0,86,0,2662
2591,41874,34,R,143,0,143,0,2662
2591,41885,34,R,16,0,16,0,2662
2591,41896,40,Q,168,0,0,168,2662
2591,41906,40,R,34,0,34,0,2662
2591,41917,40,R,23,0,23,0,2662
2591,41932,40,R,294,0,294,0,2662
2591,41933,40,R,132,0,132,0,2662
2591,41959,62,Q,6,0,0,6,2662
2591,41982,81,R,109,0,109,0,2662
2591,41988,164,Q,236,0,0,236,2662
2591,41989,30364,R,7,0,7,0,2662
2592,41993,0,R,124,0,124,0,2662
2592,42008,34,Q,67,0,0,67,2662
2592,42015,34,Q,114,0,0,114,2662
2592,42072,34,R,2,0,2,0,2662
2592,42077,34,R,25,0,25,0,2662
2592,42078,34,R,26,0,26,0,2662
2592,42085,34,R,128,0,128,0,2662
2592,42089,34,R,77,0,77,0,2662
2592,42116,40,Q,79,0,0,79,2662
2592,42129,40,R,331,0,331,0,2662
2592,42161,40,R,158,0,158,0,2662
2592,42163,40,R,155,0,155,0,2662
2592,42164,40,R,15,0,15,0,2662
2592,42187,62,Q,48,0,0,48,2662
2592,42190,62,Q,14,0,0,14,2662
2592,42213,81,R,33,0,33,0,2662
2592,42226,164,Q,155,0,0,155,2662
2593,42243,34,Q,171,0,0,171,2662
2593,42264,34,R,235,0,235,0,2662
2593,42271,34,R,88,0,88,0,2662
2593,42284,34,R,14,0,14,0,2662
2593,42285,34,R,113,0,113,0,2662
2593,42286,34,R,152,0,152,0,2662
2593,42298,34,R,142,0,142,0,2662
2593,42300,34,R,60,0,60,0,2662
2593,42304,34,R,100,0,100,0,2662
2593,42339,34,R,92,0,92,0,2662
2593,42355,34,R,136,0,136,0,2662
2593,42367,40,Q,46,0,0,46,2662
2593,42378,40,R,242,0,242,0,2662
2593,42394,40,R,84,0,84,0,2662
2593,42412,40,R,505,0,505,0,2662
2593,42415,40,R,153,0,153,0,2662
2593,42422,40,R,17,0,17,0,2662
2593,42433,62,Q,45,0,0,45,2662
2593,42435,62,Q,38,0,0,38,2662
2593,42446,81,R,157,0,157,0,2662
2593,42449,81,R,3,0,3,0,2662
2593,42455,81,R,216,0,216,0,2662
2593,42457,81,R,50,0,50,0,2662
2593,42458,81,R,82,0,82,0,2662
2594,42494,0,R,53,0,53,0,2662
2594,42508,34,R,65,0,65,0,2662
2594,42521,34,R,159,0,159,0,2662
2594,42531,34,R,146,0,146,0,2662
2594,42541,34,R,80,0,80,0,2662
2594,42586,34,R,220,0,220,0,2662
2594,42593,34,R,85,0,85,0,2662
2594,42594,34,R,221,0,221,0,2662
2594,42618,40,Q,7,0,0,7,2662
2594,42637,40,R,206,0,206,0,2662
2594,42652,40,R,382,0,382,0,2662
2594,42674,40,R,87,0,87,0,2662
2594,42682,40,R,16,0,16,0,2662
2594,42688,40,R,8,0,8,0,2662
2594,42697,62,R,104,0,104,0,2662
2594,42706,81,R,625,0,625,0,2662
2594,42713,81,R,327,0,327,0,2662
2594,42732,81,R,109,0,109,0,2662
2594,42734,81,R,170,0,170,0,2662
2595,42747,0,R,71,0,71,0,2662
2595,42795,34,R,113,0,113,0,2662
2595,42801,34,R,57,0,57,0,2662
2595,42817,34,R,160,0,160,0,2662
2595,42822,34,R,112,0,112,0,2662
2595,42825,34,R,60,0,60,0,2662
2595,42827,34,R,72,0,72,0,2662
2595,42833,34,R,34,0,34,0,2662
2595,42844,34,R,40,0,40,0,2662
2595,42849,34,R,59,0,59,0,2662
2595,42865,34,R,198,0,198,0,2662
2595,42867,34,R,168,0,168,0,2662
2595,42870,34,R,38,0,38,0,2662
2595,42877,34,R,43,0,43,0,2662
2595,42878,34,R,127,0,127,0,2662
2595,42892,40,Q,200,0,0,200,2662
2595,42899,40,R,65,0,65,0,2662
2595,42931,40,R,223,0,223,0,2662
2595,42955,40,R,209,0,209,0,2662
2595,43000,81,R,276,0,276,0,2662
2595,43025,81,R,95,0,95,0,2662
2595,43035,164,Q,106,0,0,106,2662
2596,43043,0,R,65,0,65,0,2662
2596,43051,34,Q,45,0,0,45,2662
2596,43059,34,Q,97,0,0,97,2662
2596,43064,34,R,144,0,144,0,2662
2596,43085,34,R,17,0,17,0,2662
2596,43086,34,R,300,0,300,0,2662
2596,43089,34,R,7,0,7,0,2662
2596,43101,34,R,192,0,192,0,2662
2596,43120,34,R,180,0,180,0,2662
2596,43143,34,R,53,0,53,0,2662
2596,43160,34,R,200,0,200,0,2662
2596,43162,34,R,250,0,250,0,2662
2596,43186,40,R,1,0,1,0,2662
2596,43188,40,R,87,0,87,0,2662
2596,43205,40,R,366,0,366,0,2662
2596,43209,40,R,44,0,44,0,2662
2596,43215,40,R,29,0,29,0,2662
2596,43243,40,R,154,0,154,0,2662
2596,43247,40,R,150,0,150,0,2662
2596,43268,81,R,101,0,101,0,2662
2596,43291,81,R,214,0,214,0,2662
2596,43297,81,R,343,0,343,0,2662
2596,43304,81,R,284,0,284,0,2662
2597,43325,0,R,16,0,16,0,2662
2597,43333,34,Q,41,0,0,41,2662
2597,43334,34,Q,205,1,0,204,2662
2597,43358,34,R,219,0,219,0,2662
2597,43371,34,R,43,0,43,0,2662
2597,43383,34,R,74,0,74,0,2662
2597,43384,34,R,242,0,242,0,2662
2597,43394,34,R,144,0,144,0,2662
2597,43399,34,R,16,0,16,0,2662
2597,43408,34,R,38,0,38,0,2662
2597,43413,34,R,59,0,59,0,2662
2597,43436,40,Q,42,0,0,42,2662
2597,43456,40,R,103,0,103,0,2662
2597,43457,40,R,6,0,6,0,2662
2597,43462,40,R,42,0,42,0,2662
2597,43465,40,R,95,0,95,0,2662
2597,43470,40,R,37,0,37,0,2662
2597,43497,40,R,48,0,48,0,2662
2597,43499,40,R,69,0,69,0,2662
2597,43506,40,R,83,0,83,0,2662
2597,43512,40,R,83,0,83,0,2662
2598,43583,0,R,6,0,6,0,2662
2598,43595,34,Q,391,0,0,391,2662
2598,43606,34,Q,123,0,0,123,2662
2598,43617,34,R,40,0,40,0,2662
2598,43634,34,R,97,0,97,0,2662
2598,43636,34,R,106,0,106,0,2662
2598,43654,34,R,155,0,155,0,2662
2598,43656,34,R,117,0,117,0,2662
2598,43661,34,R,15,0,15,0,2662
2598,43663,34,R,70,0,70,0,2662
2598,43682,34,R,53,0,53,0,2662
2598,43702,34,R,29,0,29,0,2662
2598,43705,34,R,52,0,52,0,2662
2598,43706,34,R,91,0,91,0,2662
2598,43710,34,R,168,0,168,0,2662
2598,43716,40,Q,37,0,0,37,2662
2598,43725,40,R,66,0,66,0,2662
2598,43739,40,R,2,0,2,0,2662
2598,43768,40,R,25,0,25,0,2662
2598,43805,62,R,62,0,62,0,2662
2598,43839,81,R,67,0,67,0,2662
2599,43846,0,Q,122,0,0,122,2662
2599,43865,34,Q,29,0,0,29,2662
2599,43876,34,Q,47,0,0,47,2662
2599,43893,34,R,97,0,97,0,2662
2599,43896,34,R,149,0,149,0,2662
2599,43926,34,R,204,0,204,0,2662
2599,43933,34,R,28,0,28,0,2662
2599,43955,34,R,182,0,182,0,2662
2599,43975,40,Q,7,0,0,7,2662
2599,44007,40,R,281,0,281,0,2662
2599,44013,40,R,22,0,22,0,2662
2599,44021,40,R,123,0,123,0,2662
2599,44091,81,R,7,0,7,0,2662
2600,44105,0,Q,106,0,0,106,2662
2600,44115,0,R,26,0,26,0,2662
2600,44126,34,Q,56,0,0,56,2662
2600,44137,34,R,29,0,29,0,2662
2600,44159,34,R,31,0,31,0,2662
2600,44162,34,R,42,0,42,0,2662
2600,44176,34,R,35,0,35,0,2662
2600,44183,34,R,2,0,2,0,2662
2600,44193,34,R,9,0,9,0,2662
2600,44203,34,R,203,0,203,0,2662
2600,44215,34,R,60,0,60,0,2662
2600,44217,34,R,147,0,147,0,2662
2600,44220,34,R,86,0,86,0,2662
2600,44234,34,R,128,0,128,0,2662
2600,44246,34,R,16,0,16,0,2662
2600,44258,40,R,104,0,104,0,2662
2600,44263,40,R,48,0,48,0,2662
2600,44273,40,R,122,0,122,0,2662
2600,44277,40,R,9,0,9,0,2662
2600,44280,40,R,102,0,102,0,2662
2600,44289,40,R,14,0,14,0,2662
2600,44294,40,R,31,0,31,0,2662
2600,44295,40,R,17,0,17,0,2662
2600,44307,40,R,123,0,123,0,2662
2600,44321,40,R,117,0,117,0,2662
2601,44441,34,R,138,0,138,0,2662
2601,44442,34,R,129,0,129,0,2662
2601,44471,34,R,44,0,44,0,2662
2601,44473,34,R,30,0,30,0,2662
2601,44481,34,R,10,0,10,0,2662
2601,44505,34,R,45,0,45,0,2662
2601,44506,34,R,36,0,36,0,2662
2601,44511,34,R,56,0,56,0,2662
2601,44516,34,R,41,0,41,0,2662
2601,44528,34,R,298,0,298,0,2662
2601,44529,34,R,12,0,12,0,2662
2601,44536,34,R,73,0,73,0,2662
2601,44553,40,Q,126,0,0,126,2662
2601,44562,40,R,2,0,2,0,2662
2601,44563,40,R,73,0,73,0,2662
2601,44585,40,R,10,0,10,0,2662
2601,44587,40,R,290,0,290,0,2662
2601,44591,40,R,61,0,61,0,2662
2601,44607,40,R,67,0,67,0,2662
2601,44613,40,R,119,0,119,0,2662
2601,44634,62,Q,86,0,0,86,2662
2601,44642,62,R,187,0,187,0,2662
2601,44643,62,R,6,0,6,0,2662
2601,44651,81,R,74,0,74,0,2662
2601,44654,81,R,239,0,239,0,2662
2601,44660,81,R,70,0,70,0,2662
2602,44699,0,Q,64,0,0,64,2662
2602,44704,0,R,108,0,108,0,2662
2602,44709,34,Q,72,0,0,72,2662
2602,44720,34,Q,26,0,0,26,2662
2602,44722,34,Q,113,0,0,113,2662
2602,44742,34,R,37,0,37,0,2662
2602,44767,34,R,100,0,100,0,2662
2602,44798,34,R,1,0,1,0,2662
2602,44800,34,R,59,0,59,0,2662
2602,44804,34,R,216,0,216,0,2662
2602,44811,34,R,112,0,112,0,2662
2602,44824,40,Q,153,0,0,153,2662
2602,44838,40,R,226,0,226,0,2662
2602,44846,40,R,5,0,5,0,2662
2602,44852,40,R,23,0,23,0,2662
2602,44887,40,R,147,0,147,0,2662
2602,44903,40,R,1,0,1,0,2662
2602,44905,40,R,28,0,28,0,2662
2602,44914,62,Q,8,0,0,8,2662
2602,44922,62,R,97,0,97,0,2662
2602,44929,81,R,62,0,62,0,2662
2602,44941,81,R,76,0,76,0,2662
2602,44944,81,R,126,0,126,0,2662
2602,44946,81,R,40,0,40,0,2662
2603,44970,0,R,2,0,2,0,2662
2603,44984,34,R,54,0,54,0,2662
2603,44995,34,R,147,0,147,0,2662
2603,45004,34,R,330,0,330,0,2662
2603,45005,34,R,68,0,68,0,2662
2603,45009,34,R,6,0,6,0,2662
2603,45018,34,R,346,0,346,0,2662
2603,45032,34,R,24,0,24,0,2662
2603,45060,34,R,19,0,19,0,2662
2603,45061,34,R,38,0,38,0,2662
2603,45074,34,R,47,0,47,0,2662
2603,45075,34,R,120,0,120,0,2662
2603,45088,34,R,37,0,37,0,2662
2603,45107,34,R,41,0,41,0,2662
2603,45111,34,R,32,0,32,0,2662
2603,45116,34,R,82,0,82,0,2662
2603,45129,40,R,213,0,213,0,2662
2603,45137,40,R,15,0,15,0,2662
2603,45140,40,R,280,0,280,0,2662
2603,45163,40,R,19,0,19,0,2662
2603,45195,40,R,9,0,9,0,2662
2603,45209,62,Q,87,0,0,87,2662
2603,45226,81,R,44,0,44,0,2662
2603,45236,81,R,7,0,7,0,2662
2603,45260,81,R,40,0,40,0,2662
2604,45269,0,R,38,0,38,0,2662
2604,45276,0,R,30,0,30,0,2662
2604,45287,34,Q,80,0,0,80,2662
2604,45288,34,Q,65,0,0,65,2662
2604,45302,34,R,14,0,14,0,2662
2604,45303,34,R,32,0,32,0,2662
2604,45312,34,R,88,0,88,0,2662
2604,45314,34,R,155,0,155,0,2662
2604,45327,34,R,79,0,79,0,2662
2604,45342,34,R,31,0,31,0,2662
2604,45368,34,R,62,0,62,0,2662
2604,45371,34,R,179,0,179,0,2662
2604,45378,34,R,95,0,95,0,2662
2604,45384,34,R,9,0,9,0,2662
2604,45388,34,R,83,0,83,0,2662
2604,45402,34,R,39,0,39,0,2662
2604,45404,34,R,27,0,27,0,2662
2604,45411,34,R,10,0,10,0,2662
2604,45430,40,R,55,0,55,0,2662
2604,45432,40,R,19,0,19,0,2662
2604,45453,40,R,115,0,115,0,2662
2604,45476,40,R,37,0,37,0,2662
2604,45486,40,R,14,0,14,0,2662
2604,45493,40,R,57,0,57,0,2662
2604,45516,62,Q,84,0,0,84,2662
2604,45519,62,R,49,0,49,0,2662
2604,45571,81,R,181,0,181,0,2662
2604,45572,81,R,23,0,23,0,2662
2605,45599,34,Q,24,0,0,24,2662
2605,45618,34,R,54,0,54,0,2662
2605,45662,34,R,51,0,51,0,2662
2605,45675,34,R,55,0,55,0,2662
2605,45677,34,R,19,0,19,0,2662
2605,45682,34,R,257,0,257,0,2662
2605,45699,34,R,74,0,74,0,2662
2605,45703,34,R,57,0,57,0,2662
2605,45719,34,R,26,0,26,0,2662
2605,45729,34,R,143,0,143,0,2662
2605,45736,34,R,54,0,54,0,2662
2605,45745,34,R,36,0,36,0,2662
2605,45771,40,R,20,0,20,0,2662
2605,45774,40,R,13,0,13,0,2662
2605,45778,40,R,188,0,188,0,2662
2605,45779,40,R,144,0,144,0,2662
2605,45781,40,R,97,0,97,0,2662
2605,45783,40,R,204,0,204,0,2662
2605,45796,40,R,12,0,12,0,2662
2605,45803,40,R,115,0,115,0,2662
2605,45811,40,R,83,0,83,0,2662
2605,45819,40,R,11,0,11,0,2662
2605,45823,40,R,289,0,289,0,2662
2605,45832,40,R,43,0,43,0,2662
2605,45837,62,Q,100,0,0,100,2662
2605,45841,62,Q,17,0,0,17,2662
2605,45851,62,R,10,0,10,0,2662
2605,45859,81,R,187,0,187,0,2662
2605,45864,81,R,96,0,96,0,2662
2605,45874,81,R,55,0,55,0,2662
2605,45875,81,R,12,0,12,0,2662
2605,45887,81,R,32,0,32,0,2662
2606,45909,34,Q,39,0,0,39,2662
2606,45945,34,R,88,0,88,0,2662
2606,45958,34,R,210,0,210,0,2662
2606,45960,34,R,137,0,137,0,2662
2606,45963,34,R,263,0,263,0,2662
2606,45967,34,R,23,0,23,0,2662
2606,46008,34,R,117,0,117,0,2662
2606,46011,34,R,41,0,41,0,2662
2606,46019,34,R,68,0,68,0,2662
2606,46024,34,R,31,0,31,0,2662
2606,46029,34,R,78,0,78,0,2662
2606,46031,34,R,104,0,104,0,2662
2606,46036,34,R,12,0,12,0,2662
2606,46049,34,R,151,0,151,0,2662
2606,46067,40,Q,65,0,0,65,2662
2606,46069,40,Q,104,0,0,104,2662
2606,46075,40,R,10,0,10,0,2662
2606,46094,40,R,40,0,40,0,2662
2606,46101,40,R,95,0,95,0,2662
2606,46108,40,R,115,0,115,0,2662
2606,46137,40,R,44,0,44,0,2662
2606,46141,62,Q,196,0,0,196,2662
2606,46159,81,R,21,0,21,0,2662
2606,46178,81,R,99,0,99,0,2662
2606,46202,81,R,45,0,45,0,2662
2607,46212,0,R,145,0,145,0,2662
2607,46225,34,Q,58,0,0,58,2662
2607,46248,34,R,81,0,81,0,2662
2607,46260,34,R,164,0,164,0,2662
2607,46262,34,R,84,0,84,0,2662
2607,46266,34,R,87,0,87,0,2662
2607,46272,34,R,224,0,224,0,2662
2607,46288,34,R,12,0,12,0,2662
2607,46301,34,R,40,0,40,0,2662
2607,46306,34,R,23,0,23,0,2662
2607,46311,34,R,140,0,140,0,2662
2607,46323,34,R,5,0,5,0,2662
2607,46325,34,R,82,0,82,0,2662
2607,46326,34,R,170,0,170,0,2662
2607,46344,34,R,4,0,4,0,2662
2607,46355,34,R,29,0,29,0,2662
2607,46389,40,R,4,0,4,0,2662
2607,46395,40,R,4,0,4,0,2662
2607,46400,40,R,94,0,94,0,2662
2607,46403,40,R,27,0,27,0,2662
2607,46410,40,R,203,0,203,0,2662
2607,46412,40,R,95,0,95,0,2662
2607,46415,40,R,51,0,51,0,2662
2607,46417,40,R,60,0,60,0,2662
2607,46424,40,R,96,0,96,0,2662
2607,46436,40,R,48,0,48,0,2662
2607,46444,40,R,48,0,48,0,2662
2607,46448,40,R,31,0,31,0,2662
2607,46453,40,R,9,0,9,0,2662
2607,46483,62,R,151,0,151,0,2662
2607,46499,81,R,66,0,66,0,2662
2608,46548,34,Q,69,0,0,69,2662
2608,46549,34,Q,64,0,0,64,2662
2608,46558,34,Q,100,0,0,100,2662
2608,46579,34,R,133,0,133,0,2662
2608,46606,34,R,12,0,12,0,2662
2608,46641,34,R,27,0,27,0,2662
2608,46656,34,R,69,0,69,0,2662
2608,46657,34,R,4,0,4,0,2662
2608,46669,40,Q,153,0,0,153,2662
2608,46701,40,R,21,0,21,0,2662
2608,46717,40,R,88,0,88,0,2662
2608,46718,40,R,69,0,69,0,2662
2608,46729,40,R,61,0,61,0,2662
2608,46777,62,Q,46,0,0,46,2662
2608,46790,81,R,49,0,49,0,2662
2608,46795,81,R,15,0,15,0,2662
2608,46797,81,R,81,0,81,0,2662
2608,46804,81,R,26,0,26,0,2662
2608,46828,81,R,12,0,12,0,2662
2609,46838,0,R,32,0,32,0,2662
2609,46848,0,R,79,0,79,0,2662
2609,46856,34,Q,60,0,0,60,2662
2609,46866,34,Q,190,0,0,190,2662
2609,46900,34,R,83,0,83,0,2662
2609,46936,34,R,6,0,6,0,2662
2609,46938,34,R,297,0,297,0,2662
2609,46941,34,R,81,0,81,0,2662
2609,46957,34,R,10,0,10,0,2662
2609,46979,34,R,47,0,47,0,2662
2609,46986,34,R,25,0,25,0,2662
2609,46989,34,R,2,0,2,0,2662
2609,46992,34,R,96,0,96,0,2662
2609,46996,34,R,11,0,11,0,2662
2609,47002,34,R,59,0,59,0,2662
2609,47011,40,Q,26,0,0,26,2662
2609,47027,40,R,57,0,57,0,2662
2609,47031,40,R,96,0,96,0,2662
2609,47033,40,R,31,0,31,0,2662
2609,47070,40,R,6,0,6,0,2662
2609,47080,40,R,111,0,111,0,2662
2609,47103,40,R,77,0,77,0,2662
2609,47125,62,Q,69,1,0,68,2662
2609,47148,81,R,71,0,71,0,2662
2609,47154,81,R,34,0,34,0,2662
2609,47157,81,R,65,0,65,0,2662
2609,47168,81,R,107,0,107,0,2662
2609,47175,81,R,33,0,33,0,2662
2609,47179,81,R,12,0,12,0,2662
2609,47186,164,Q,64,0,0,64,2662
2610,47191,0,Q,55,0,0,55,2662
2610,47194,0,R,18,0,18,0,2662
2610,47216,34,Q,181,0,0,181,2662
2610,47223,34,Q,55,1,0,54,2662
2610,47224,34,Q,59,0,0,59,2662
2610,47225,34,Q,107,0,0,107,2662
2610,47226,34,Q,74,0,0,74,2662
2610,47240,34,R,89,0,89,0,2662
2610,47243,34,R,9,0,9,0,2662
2610,47245,34,R,37,0,37,0,2662
2610,47254,34,R,131,0,131,0,2662
2610,47261,34,R,100,0,100,0,2662
2610,47262,34,R,76,0,76,0,2662
2610,47265,34,R,23,0,23,0,2662
2610,47275,34,R,22,0,22,0,2662
2610,47279,34,R,95,0,95,0,2662
2610,47296,34,R,15,0,15,0,2662
2610,47298,34,R,20,0,20,0,2662
2610,47317,34,R,172,0,172,0,2662
2610,47332,34,R,135,0,135,0,2662
2610,47335,34,R,37,0,37,0,2662
2610,47352,34,R,21,0,21,0,2662
2610,47358,34,R,163,0,163,0,2662
2610,47395,40,R,132,0,132,0,2662
2610,47398,40,R,105,0,105,0,2662
2610,47401,40,R,8,0,8,0,2662
2610,47405,40,R,109,0,109,0,2662
2610,47406,40,R,58,0,58,0,2662
